wave,flux,err,fit_all,fit_stell
934.467,4.26977,0.686881,1.120422611996854,2.917475776618644
934.653,7.50544,0.914935,1.106509149049012,2.880794075666118
934.838,10.6969,1.10447,1.096199849815406,2.853506295598212
935.024,14.9097,1.29361,1.088848262964089,2.833924729230939
935.209,21.5435,1.55827,1.083482930084185,2.819518521905892
935.387,27.9402,1.78460,1.079265186840235,2.808121174234664
935.572,36.0691,2.03308,1.075291720097476,2.797344452376986
935.758,41.4891,2.16247,1.071163469780170,2.786168687114584
935.943,50.6093,2.39241,1.067189899422354,2.775398622355876
936.129,59.0666,2.58217,1.063415878628500,2.765150990795654
936.315,68.2314,2.77922,1.057993710623564,2.750621567577367
936.500,73.7084,2.92154,1.046397465867131,2.720047972657218
936.686,80.5186,3.10279,1.020058520734124,2.651167082253057
936.863,89.1070,3.31268,0.9606294969739687,2.496335100063145
937.049,97.4748,3.48492,0.8510428186782167,2.211213213905106
937.234,104.729,3.61123,0.7037822487377359,1.828309365401037
937.420,110.143,3.70101,0.5535952669668375,1.437924313886958
937.605,116.999,3.81328,0.4399767872952853,1.142630014539381
937.791,125.621,3.94799,0.4227189634970052,1.097639980637555
937.976,137.985,4.13348,0.5473721604324288,1.421095337461647
938.162,148.272,4.28583,0.7562007565554848,1.962953174388766
938.340,157.670,4.41848,0.9261303330488906,2.403699050155428
938.525,163.084,4.49110,0.9978841353977731,2.589527352847369
938.711,168.826,4.56828,1.009655175229196,2.619665863999457
938.896,172.085,4.61004,1.011466194275440,2.623956542779094
939.082,173.492,4.62675,1.016688607142801,2.637094560018637
939.267,176.533,4.66489,1.020836260956387,2.647441383700071
939.453,173.992,4.62866,1.020658846302369,2.646570019141740
939.638,173.305,4.61748,1.017708247811947,2.638509108562478
939.816,174.697,4.55687,1.014184096617744,2.628981473019333
940.002,183.039,4.58553,1.010666677579513,2.619457240143772
940.187,189.612,4.59047,1.006955595570834,2.609434038410313
940.373,189.080,4.58192,1.002946956223223,2.598642909584915
940.558,187.659,4.56279,0.9987832720943371,2.587453405472513
940.744,182.068,4.49220,0.9946049239913989,2.576230026061678
940.929,179.108,4.45339,0.9903715705825514,2.564867607013845
941.115,173.485,4.38157,0.9859294101622375,2.552967959223740
941.292,166.769,4.29273,0.9811047369882762,2.540098149345138
941.478,157.339,4.16658,0.9755065303766672,2.525213490144918
941.663,148.516,4.04806,0.9671641460119579,2.503231301319304
941.849,140.269,3.93173,0.9492277853537511,2.456428386196257
942.034,129.616,3.77441,0.9113268759253388,2.357983465698247
942.220,118.350,3.60720,0.8575540901738702,2.218508065581479
942.405,107.398,3.43529,0.8203039126657956,2.121813575260719
942.591,99.7268,3.30773,0.8287443617411602,2.143314878359566
942.769,90.7890,3.15619,0.8700493467330701,2.249806130956074
942.954,81.1040,2.97853,0.9087792936777924,2.349593130391281
943.140,69.6805,2.75500,0.9271541556112741,2.396730810970947
943.325,58.3768,2.52396,0.9333978118820767,2.412499085351432
943.511,48.8430,2.30723,0.9399661266259223,2.429101659175678
943.696,40.6753,2.09940,0.9511312771702292,2.457576798933392
943.882,33.1379,1.89921,0.9677178541046190,2.500049090149284
944.067,27.2167,1.71008,0.9900366831210015,2.557315408494819
944.245,21.4526,1.49068,1.018006348378598,2.629174621842711
944.431,16.7492,1.30785,1.051073054020879,2.714157675526827
